id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
703,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.11400000e-01,0.00000000e+00,0.00000000e+00,8.00000000e-04,0.00000000e+00,7.09000000e-02,0.00000000e+00,0.00000000e+00,5.96500000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,9.00000000e-04,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.24000000e-02,8.50000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.40000000e-03,3.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.19000000e-02,0.00000000e+00,0.00000000e+00
705,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.10000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,9.96600000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
707,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.92700000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.14000000e-02,0.00000000e+00,0.00000000e+00,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.36800000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.00000000e-03,1.72700000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.05100000e-01,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.61300000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90000000e-03,0.00000000e+00,0.00000000e+00,1.00000000e-04,3.00000000e-04,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
708,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,2.47400000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.12000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,3.00000000e-04,0.00000000e+00,6.20000000e-03,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.68000000e-02,5.00000000e-04,0.00000000e+00,1.28100000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.70000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.28500000e-01,4.30000000e-03,1.65000000e-02,0.00000000e+00,3.00000000e-04,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.00000000e-04,8.80000000e-03,4.00000000e-04,4.00000000e-04,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22800000e-01,0.00000000e+00,0.00000000e+00,1.00000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.10000000e-03,0.00000000e+00,0.00000000e+00,1.52200000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,1.00000000e-04,4.68000000e-02,0.00000000e+00,0.00000000e+00
715,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,3.06000000e-02,0.00000000e+00,1.80000000e-03,0.00000000e+00,2.28000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,5.30000000e-03,6.19100000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.87000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.16900000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.10000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
719,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.35500000e-01,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.90000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.70000000e-03,4.45500000e-01,2.58800000e-01,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.60000000e-03,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,2.10000000e-03,1.00000000e-03,2.00000000e-03,6.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.39000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.60000000e-03,0.00000000e+00,9.30000000e-03,0.00000000e+00,1.10000000e-02,8.19000000e-02,1.00000000e-04,0.00000000e+00,8.90000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
723,0.,0.,0.0003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2181,0.,0.,0.,0.2379,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1152,0.,0.1481,0.,0.0898,0.,0.1674,0.,0.,0.,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
725,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,3.50000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.78400000e-01,7.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,1.20000000e-03,4.22000000e-02,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,1.00000000e-04,0.00000000e+00,2.93000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.13500000e-01,5.95000000e-02,1.90000000e-03,2.60000000e-03,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,5.30000000e-03,2.00000000e-04,0.00000000e+00,4.00000000e-03,0.00000000e+00,1.61000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.38900000e-01,1.40000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
729,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.57600000e-01,1.27000000e-02,2.10000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.60000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.61000000e-02,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,5.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20000000e-03,4.30000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.00000000e-04,4.69300000e-01,2.00000000e-04,0.00000000e+00,1.12000000e-02,0.00000000e+00,4.30000000e-03,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,2.90100000e-01,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
731,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,4.20000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.54000000e-02,0.00000000e+00,0.00000000e+00,2.32000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.50000000e-03,3.72000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,5.46000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,3.00000000e-04,2.18800000e-01,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.73600000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,8.00000000e-04,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.60000000e-03,0.00000000e+00,0.00000000e+00,7.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00000000e-04,2.30000000e-03,1.63400000e-01,0.00000000e+00
734,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2811,0.,0.,0.,0.,0.,0.,0.,0.2338,0.,0.,0.,0.,0.2509,0.,0.,0.,0.2282,0.,0.0056,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
735,5.80000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,1.14100000e-01,1.50000000e-03,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,5.00000000e-04,5.80000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.47000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22500000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
736,0.,0.,0.,0.0031,0.,0.,0.2454,0.0019,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2492,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1551,0.2393,0.,0.,0.,0.,0.0004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0766,0.0096,0.0193,0.,0.,0.,0.,
739,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.30000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,5.30000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.00000000e-03,0.00000000e+00,0.00000000e+00,1.20000000e-03,0.00000000e+00,3.00000000e-04,0.00000000e+00,0.00000000e+00,3.34000000e-02,0.00000000e+00,0.00000000e+00,1.14700000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.30000000e-03,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.90000000e-03,0.00000000e+00,0.00000000e+00,2.90000000e-03,0.00000000e+00,0.00000000e+00,1.20000000e-03,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.60000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.00000000e-04,0.00000000e+00,2.74000000e-02,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,1.45600000e-01,5.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.27000000e-02,2.48000000e-02,0.00000000e+00,2.17000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.20000000e-01,0.00000000e+00,0.00000000e+00
743,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.60000000e-03,0.00000000e+00,5.00000000e-04,0.00000000e+00,8.50500000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.60000000e-03,9.00000000e-04,8.50000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,1.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e-04,9.50000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.70000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.00000000e-02,0.00000000e+00,3.10000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.30000000e-03,1.00000000e-04,0.00000000e+00,2.03000000e-02,0.00000000e+00,1.00000000e-04,0.00000000e+00,2.00000000e-04
744,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
746,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.00000000e-03,1.95000000e-02,0.00000000e+00,0.00000000e+00,3.15500000e-01,0.00000000e+00,0.00000000e+00,5.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.10000000e-03,0.00000000e+00,0.00000000e+00,4.00000000e-03,0.00000000e+00,1.32000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.60000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.06000000e-02,7.00000000e-04,1.00000000e-04,1.72400000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22400000e-01,0.00000000e+00,4.28000000e-02,0.00000000e+00,6.85000000e-02,1.30000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.67000000e-02,4.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00000000e-04,0.00000000e+00,2.00000000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.01000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.51100000e-01,0.00000000e+00,1.00000000e-03
